trade_id,trade_date,settlement_date,settlement_cycle_days,counterparty_id,counterparty_name,counterparty_region,instrument_id,instrument_type,instrument_liquidity_score,currency,is_cross_border,is_cross_currency,trade_value_usd,ssi_mismatch_flag,counterparty_historical_fail_rate,settlement_failed
TRD0006218,2025-02-15,2025-02-16,1,CPTY0056,"Washington, Ryan and Cummings",US,ISIN000251,Corporate Bond,0.907,AUD,0,1,131584.98,0,0.236,0
TRD0006219,2025-06-15,2025-06-16,1,CPTY0115,Walker Ltd,UK,ISIN000282,ADR,0.83,JPY,1,1,179160.4,0,0.0,0
TRD0006220,2024-11-16,2024-11-17,1,CPTY0037,"Baker, Mason and White",BR,ISIN000046,Equity,0.757,INR,1,1,87188.52,0,0.109,0
TRD0006221,2025-12-14,2025-12-16,2,CPTY0108,Hancock and Sons,AU,ISIN000037,Government Bond,0.59,USD,1,0,2124816.47,0,0.134,0
TRD0006222,2024-08-28,2024-08-29,1,CPTY0096,Wagner-King,ZA,ISIN000285,Money Market,0.869,SGD,1,1,199125.11,0,0.0,0
TRD0006223,2024-11-24,2024-11-25,1,CPTY0084,"Evans, Stewart and Walton",JP,ISIN000255,ETF,0.494,EUR,1,1,85525.44,1,0.147,1
TRD0006224,2024-11-13,2024-11-15,2,CPTY0062,Wright and Sons,BR,ISIN000101,Equity,0.577,GBP,1,1,233904.62,0,0.132,0
TRD0006225,2026-01-23,2026-01-25,2,CPTY0108,Hancock and Sons,AU,ISIN000151,ETF,0.658,AUD,1,1,36042.22,0,0.223,0
TRD0006226,2025-08-05,2025-08-07,2,CPTY0081,Sandoval-Cunningham,JP,ISIN000005,Money Market,0.964,SGD,1,1,44220.12,0,0.256,0
TRD0006227,2024-10-02,2024-10-03,1,CPTY0058,Lee-Davis,SG,ISIN000162,ETF,0.89,ZAR,1,1,10019.21,0,0.08,0
TRD0006228,2025-04-20,2025-04-21,1,CPTY0045,Spence PLC,IN,ISIN000299,Corporate Bond,0.887,CHF,1,1,389279.26,0,0.194,0
TRD0006229,2024-08-02,2024-08-03,1,CPTY0109,Johnson-Doyle,JP,ISIN000046,Equity,0.757,ZAR,1,1,184358.03,0,0.108,0
TRD0006230,2025-05-30,2025-05-31,1,CPTY0096,Wagner-King,ZA,ISIN000214,Equity,0.859,INR,1,1,58688.62,0,0.068,0
TRD0006231,2025-02-03,2025-02-04,1,CPTY0118,May-Ross,BR,ISIN000250,Equity,0.609,GBP,1,1,57316.34,0,0.146,1
TRD0006232,2025-09-07,2025-09-09,2,CPTY0037,"Baker, Mason and White",BR,ISIN000223,Government Bond,0.727,USD,1,0,39549.08,0,0.061,0
TRD0006233,2025-01-23,2025-01-25,2,CPTY0086,"Ferrell, Jones and Lewis",AU,ISIN000015,ADR,0.628,BRL,1,1,132242.18,0,0.255,0
TRD0006234,2024-10-11,2024-10-12,1,CPTY0018,"Adams, Zuniga and Wong",US,ISIN000088,Equity,0.801,AUD,0,1,30058.89,0,0.095,0
TRD0006235,2024-11-03,2024-11-06,3,CPTY0091,"Smith, Montoya and Evans",CH,ISIN000217,ETF,0.746,USD,1,0,35493.95,0,0.189,0
TRD0006236,2025-09-28,2025-09-29,1,CPTY0081,Sandoval-Cunningham,JP,ISIN000120,Equity,0.656,INR,1,1,76424.77,0,0.245,0
TRD0006237,2026-04-20,2026-04-21,1,CPTY0078,Jones Inc,BR,ISIN000108,ETF,0.663,SGD,1,1,14568.24,0,0.055,0
TRD0006238,2025-01-16,2025-01-19,3,CPTY0079,"Hensley, Powell and David",SG,ISIN000031,Government Bond,0.783,CHF,1,1,69644.73,0,0.055,0
TRD0006239,2024-07-06,2024-07-07,1,CPTY0055,Jones-Young,UK,ISIN000118,ETF,0.663,AUD,1,1,66490.23,0,0.24,0
TRD0006240,2025-03-15,2025-03-16,1,CPTY0067,Novak and Sons,AU,ISIN000235,ETF,0.804,SGD,1,1,59860.22,0,0.114,0
TRD0006241,2025-06-29,2025-06-30,1,CPTY0074,Novak PLC,IN,ISIN000275,Government Bond,0.816,BRL,1,1,277519.68,0,0.014,1
TRD0006242,2026-01-04,2026-01-05,1,CPTY0111,"Shields, Cochran and Adams",IN,ISIN000092,Money Market,0.967,INR,1,1,8468.58,0,0.255,1
TRD0006243,2026-06-30,2026-07-02,2,CPTY0000,"Rodriguez, Figueroa and Sanchez",UK,ISIN000266,ADR,0.789,USD,1,0,775213.74,0,0.174,0
TRD0006244,2024-10-30,2024-11-01,2,CPTY0077,Yu Inc,ZA,ISIN000158,Equity,0.944,CHF,1,1,39343.86,0,0.303,0
TRD0006245,2024-08-02,2024-08-05,3,CPTY0054,Jones Inc,JP,ISIN000274,Corporate Bond,0.917,INR,1,1,1270.05,0,0.0,0
TRD0006246,2024-10-29,2024-10-31,2,CPTY0104,Nolan-Flynn,CH,ISIN000118,ETF,0.663,EUR,1,1,31759.61,0,0.06,0
TRD0006247,2026-06-23,2026-06-24,1,CPTY0112,"Rodriguez, Brennan and Garrison",ZA,ISIN000072,ADR,0.694,ZAR,1,1,51985.15,0,0.223,0
TRD0006248,2025-03-09,2025-03-10,1,CPTY0059,Gomez-Jenkins,UK,ISIN000299,Corporate Bond,0.887,USD,1,0,22503.1,0,0.041,0
TRD0006249,2025-10-08,2025-10-09,1,CPTY0109,Johnson-Doyle,JP,ISIN000107,ADR,0.819,USD,1,0,123325.95,0,0.018,0
TRD0006250,2024-08-10,2024-08-11,1,CPTY0113,Gonzalez Group,UK,ISIN000169,Equity,0.724,GBP,1,1,7455.8,0,0.235,0
TRD0006251,2026-02-22,2026-02-23,1,CPTY0092,"Garcia, Humphrey and Baker",AU,ISIN000159,Corporate Bond,0.977,AUD,1,1,151832.28,0,0.138,0
TRD0006252,2026-06-26,2026-06-29,3,CPTY0080,"Sanchez, Wheeler and Harvey",IN,ISIN000138,Equity,0.82,SGD,1,1,11561.51,0,0.109,0
TRD0006253,2025-10-30,2025-10-31,1,CPTY0088,Suarez LLC,SG,ISIN000280,Government Bond,0.518,GBP,1,1,18456.87,0,0.112,1
TRD0006254,2025-10-23,2025-10-24,1,CPTY0079,"Hensley, Powell and David",SG,ISIN000297,ADR,0.544,JPY,1,1,226849.2,0,0.0,0
TRD0006255,2026-04-17,2026-04-20,3,CPTY0095,Harris-Walters,BR,ISIN000144,Corporate Bond,0.844,AUD,1,1,10215.76,0,0.189,0
TRD0006256,2025-11-28,2025-11-30,2,CPTY0077,Yu Inc,ZA,ISIN000058,Money Market,0.884,USD,1,0,1138656.88,1,0.275,0
TRD0006257,2025-02-20,2025-02-23,3,CPTY0041,George Group,CH,ISIN000012,ADR,0.812,USD,1,0,15844.59,1,0.058,1
TRD0006258,2025-07-18,2025-07-19,1,CPTY0102,"Mckee, Gardner and Davenport",IN,ISIN000181,Corporate Bond,0.675,USD,1,0,18943.6,1,0.118,0
TRD0006259,2026-03-07,2026-03-08,1,CPTY0047,"Martin, Rose and Obrien",BR,ISIN000211,Corporate Bond,0.901,USD,1,0,16205.65,0,0.064,0
TRD0006260,2025-09-19,2025-09-20,1,CPTY0114,Torres-Pope,US,ISIN000197,Money Market,0.737,EUR,0,1,266205.35,0,0.381,0
TRD0006261,2025-09-02,2025-09-03,1,CPTY0014,Williams and Sons,JP,ISIN000097,ADR,0.832,AUD,1,1,48262.1,0,0.334,0
TRD0006262,2025-04-06,2025-04-09,3,CPTY0073,"Stanley, Tucker and Lee",EU,ISIN000226,ADR,0.732,ZAR,1,1,197556.97,0,0.111,0
TRD0006263,2024-08-27,2024-08-29,2,CPTY0003,Davis and Sons,JP,ISIN000073,Corporate Bond,0.773,CHF,1,1,5979.28,0,0.28,0
TRD0006264,2026-03-02,2026-03-05,3,CPTY0030,Burton Ltd,AU,ISIN000297,ADR,0.544,GBP,1,1,90051.62,0,0.227,0
TRD0006265,2026-01-02,2026-01-03,1,CPTY0104,Nolan-Flynn,CH,ISIN000109,Corporate Bond,0.757,ZAR,1,1,719122.8,0,0.126,0
TRD0006266,2025-03-05,2025-03-07,2,CPTY0012,Arnold Ltd,US,ISIN000065,Government Bond,0.639,EUR,0,1,37154.89,0,0.116,0
TRD0006267,2025-08-14,2025-08-15,1,CPTY0119,"Rivera, Johnson and Wiley",CH,ISIN000131,ADR,0.648,AUD,1,1,41215.57,0,0.27,0
TRD0006268,2024-12-19,2024-12-20,1,CPTY0000,"Rodriguez, Figueroa and Sanchez",UK,ISIN000251,Corporate Bond,0.907,ZAR,1,1,6562.42,0,0.147,0
TRD0006269,2024-11-21,2024-11-23,2,CPTY0014,Williams and Sons,JP,ISIN000069,Corporate Bond,0.712,INR,1,1,6794.62,0,0.239,0
TRD0006270,2025-08-10,2025-08-13,3,CPTY0040,Ryan PLC,AU,ISIN000134,Equity,0.631,EUR,1,1,924723.45,0,0.324,0
TRD0006271,2024-08-23,2024-08-25,2,CPTY0064,Baxter Inc,ZA,ISIN000286,ETF,0.677,BRL,1,1,248461.16,0,0.307,0
TRD0006272,2026-03-04,2026-03-05,1,CPTY0043,Allen-Allen,US,ISIN000082,ETF,0.954,ZAR,0,1,152323.07,0,0.212,0
TRD0006273,2025-07-29,2025-07-31,2,CPTY0103,"Tran, Jordan and Williams",SG,ISIN000235,ETF,0.804,INR,1,1,2133.13,0,0.098,0
TRD0006274,2024-11-02,2024-11-03,1,CPTY0021,"Watts, Robinson and Nguyen",IN,ISIN000246,Money Market,0.759,AUD,1,1,538540.89,0,0.106,0
TRD0006275,2025-05-21,2025-05-24,3,CPTY0038,Harrell LLC,UK,ISIN000289,Equity,0.853,INR,1,1,72010.31,0,0.203,0
TRD0006276,2025-08-27,2025-08-28,1,CPTY0112,"Rodriguez, Brennan and Garrison",ZA,ISIN000246,Money Market,0.759,EUR,1,1,131986.02,0,0.267,0
TRD0006277,2025-08-23,2025-08-24,1,CPTY0090,"Turner, Riggs and Roman",JP,ISIN000246,Money Market,0.759,CHF,1,1,6044.16,0,0.115,0
TRD0006278,2025-05-11,2025-05-14,3,CPTY0070,Gray Group,SG,ISIN000223,Government Bond,0.727,EUR,1,1,44395.36,0,0.043,0
TRD0006279,2024-09-11,2024-09-12,1,CPTY0108,Hancock and Sons,AU,ISIN000213,Money Market,0.678,BRL,1,1,89364.22,0,0.158,0
TRD0006280,2025-03-30,2025-03-31,1,CPTY0050,"Brooks, Lam and Hayes",SG,ISIN000158,Equity,0.944,JPY,1,1,180018.76,0,0.179,0
TRD0006281,2024-12-20,2024-12-23,3,CPTY0077,Yu Inc,ZA,ISIN000186,Money Market,0.826,EUR,1,1,57837.81,0,0.092,0
TRD0006282,2026-05-19,2026-05-20,1,CPTY0047,"Martin, Rose and Obrien",BR,ISIN000209,Equity,0.328,INR,1,1,166410.35,0,0.106,0
TRD0006283,2024-12-14,2024-12-15,1,CPTY0118,May-Ross,BR,ISIN000251,Corporate Bond,0.907,JPY,1,1,851643.24,0,0.232,0
TRD0006284,2025-11-29,2025-11-30,1,CPTY0114,Torres-Pope,US,ISIN000204,Money Market,0.606,JPY,0,1,100079.45,0,0.446,0
TRD0006285,2025-03-16,2025-03-18,2,CPTY0117,Rasmussen LLC,EU,ISIN000237,Equity,0.922,SGD,1,1,23590.98,0,0.237,1
TRD0006286,2025-03-16,2025-03-17,1,CPTY0091,"Smith, Montoya and Evans",CH,ISIN000284,Government Bond,0.759,INR,1,1,181053.08,0,0.111,0
TRD0006287,2025-04-08,2025-04-09,1,CPTY0025,Wilkerson-Day,CH,ISIN000037,Government Bond,0.59,AUD,1,1,1123598.52,0,0.158,0
TRD0006288,2025-02-15,2025-02-16,1,CPTY0034,"Dyer, Potter and Mack",AU,ISIN000241,Money Market,0.797,ZAR,1,1,57871.99,1,0.416,1
TRD0006289,2024-12-18,2024-12-20,2,CPTY0066,Williams PLC,EU,ISIN000240,Money Market,0.808,BRL,1,1,140718.47,0,0.352,1
TRD0006290,2026-02-06,2026-02-07,1,CPTY0021,"Watts, Robinson and Nguyen",IN,ISIN000216,Equity,0.458,CHF,1,1,15977.77,0,0.0,0
TRD0006291,2025-10-25,2025-10-28,3,CPTY0069,Hancock Inc,JP,ISIN000126,ETF,0.629,INR,1,1,89931.08,0,0.134,0
TRD0006292,2025-08-18,2025-08-21,3,CPTY0051,Walker LLC,CH,ISIN000172,ETF,0.753,GBP,1,1,492498.01,0,0.046,0
TRD0006293,2025-07-05,2025-07-07,2,CPTY0014,Williams and Sons,JP,ISIN000174,ETF,0.805,EUR,1,1,19728.84,0,0.336,0
TRD0006294,2025-09-11,2025-09-12,1,CPTY0047,"Martin, Rose and Obrien",BR,ISIN000276,Government Bond,0.615,JPY,1,1,249513.08,0,0.0,0
TRD0006295,2026-04-02,2026-04-03,1,CPTY0089,Moore-Bass,UK,ISIN000177,Money Market,0.444,SGD,1,1,25695.53,0,0.053,1
TRD0006296,2026-02-06,2026-02-08,2,CPTY0026,Baker and Sons,SG,ISIN000085,Corporate Bond,0.754,ZAR,1,1,6376.34,0,0.12,0
TRD0006297,2025-11-18,2025-11-20,2,CPTY0005,"Gardner, Robinson and Lawrence",EU,ISIN000163,ETF,0.712,JPY,1,1,38700.77,0,0.2,0
TRD0006298,2024-07-08,2024-07-10,2,CPTY0106,"Wright, Garcia and Deleon",CH,ISIN000009,ADR,0.487,JPY,1,1,38137.73,0,0.141,0
TRD0006299,2024-09-29,2024-09-30,1,CPTY0103,"Tran, Jordan and Williams",SG,ISIN000241,Money Market,0.797,CHF,1,1,92596.09,0,0.154,0
TRD0006300,2025-12-03,2025-12-05,2,CPTY0002,"Mcclain, Miller and Henderson",SG,ISIN000096,ADR,0.754,GBP,1,1,19303.18,0,0.072,0
TRD0006301,2025-03-27,2025-03-30,3,CPTY0016,James Group,IN,ISIN000267,Equity,0.87,CHF,1,1,284688.2,0,0.284,0
TRD0006302,2025-06-13,2025-06-15,2,CPTY0048,Hickman Ltd,UK,ISIN000063,Money Market,0.85,EUR,1,1,95056.12,0,0.078,0
TRD0006303,2025-01-04,2025-01-05,1,CPTY0094,Campbell-Clark,ZA,ISIN000035,Corporate Bond,0.667,INR,1,1,17854.91,1,0.305,1
TRD0006304,2026-06-04,2026-06-05,1,CPTY0014,Williams and Sons,JP,ISIN000085,Corporate Bond,0.754,EUR,1,1,122588.49,0,0.29,0
TRD0006305,2025-11-12,2025-11-13,1,CPTY0037,"Baker, Mason and White",BR,ISIN000261,Money Market,0.63,USD,1,0,253000.86,0,0.0,0
TRD0006306,2025-10-21,2025-10-23,2,CPTY0079,"Hensley, Powell and David",SG,ISIN000156,Money Market,0.39,GBP,1,1,32561.73,0,0.0,0
TRD0006307,2026-06-15,2026-06-16,1,CPTY0054,Jones Inc,JP,ISIN000200,Money Market,0.562,USD,1,0,13038.72,0,0.056,1
TRD0006308,2025-10-27,2025-10-29,2,CPTY0001,Doyle Ltd,US,ISIN000074,ADR,0.499,BRL,0,1,55651.29,0,0.164,0
TRD0006309,2025-01-07,2025-01-09,2,CPTY0096,Wagner-King,ZA,ISIN000172,ETF,0.753,AUD,1,1,1771033.43,0,0.0,0
TRD0006310,2024-08-01,2024-08-02,1,CPTY0043,Allen-Allen,US,ISIN000123,ETF,0.479,EUR,0,1,18685.9,0,0.24,0
TRD0006311,2025-12-14,2025-12-16,2,CPTY0110,Patton-Jenkins,EU,ISIN000102,Government Bond,0.564,EUR,1,1,232978.31,0,0.022,0
TRD0006312,2026-05-20,2026-05-21,1,CPTY0094,Campbell-Clark,ZA,ISIN000234,Government Bond,0.413,SGD,1,1,96353.9,0,0.332,1
TRD0006313,2025-03-08,2025-03-09,1,CPTY0002,"Mcclain, Miller and Henderson",SG,ISIN000299,Corporate Bond,0.887,GBP,1,1,43769.06,0,0.14,0
TRD0006314,2025-04-24,2025-04-26,2,CPTY0005,"Gardner, Robinson and Lawrence",EU,ISIN000220,Money Market,0.556,BRL,1,1,327139.48,0,0.341,0
TRD0006315,2026-06-13,2026-06-15,2,CPTY0091,"Smith, Montoya and Evans",CH,ISIN000183,Government Bond,0.556,BRL,1,1,18587.08,1,0.139,1
TRD0006316,2026-03-12,2026-03-13,1,CPTY0109,Johnson-Doyle,JP,ISIN000010,ADR,0.884,USD,1,0,54448.82,0,0.098,0
TRD0006317,2024-09-28,2024-09-30,2,CPTY0002,"Mcclain, Miller and Henderson",SG,ISIN000205,Equity,0.655,CHF,1,1,43557.8,0,0.043,1
TRD0006318,2025-04-27,2025-04-28,1,CPTY0084,"Evans, Stewart and Walton",JP,ISIN000226,ADR,0.732,EUR,1,1,83948.45,0,0.206,0
TRD0006319,2025-01-17,2025-01-18,1,CPTY0118,May-Ross,BR,ISIN000069,Corporate Bond,0.712,SGD,1,1,83605.3,0,0.152,0
TRD0006320,2025-08-25,2025-08-28,3,CPTY0062,Wright and Sons,BR,ISIN000280,Government Bond,0.518,SGD,1,1,31651.26,0,0.149,0
TRD0006321,2026-01-15,2026-01-16,1,CPTY0098,Williams-Cook,SG,ISIN000188,Money Market,0.871,CHF,1,1,51264.05,0,0.118,0
TRD0006322,2025-02-06,2025-02-07,1,CPTY0053,"Robinson, Jones and Welch",CH,ISIN000298,Government Bond,0.721,SGD,1,1,5777.92,1,0.324,1
TRD0006323,2024-07-21,2024-07-22,1,CPTY0073,"Stanley, Tucker and Lee",EU,ISIN000039,Money Market,0.659,ZAR,1,1,33747.3,0,0.108,0
TRD0006324,2026-06-09,2026-06-10,1,CPTY0067,Novak and Sons,AU,ISIN000007,Money Market,0.954,BRL,1,1,420295.63,1,0.191,1
TRD0006325,2025-08-07,2025-08-09,2,CPTY0045,Spence PLC,IN,ISIN000079,Government Bond,0.749,INR,1,1,161260.49,0,0.179,0
TRD0006326,2026-04-01,2026-04-03,2,CPTY0024,"Walter, Edwards and Rios",ZA,ISIN000013,Money Market,0.871,SGD,1,1,490220.78,0,0.049,0
TRD0006327,2026-02-20,2026-02-21,1,CPTY0024,"Walter, Edwards and Rios",ZA,ISIN000158,Equity,0.944,USD,1,0,44182.97,0,0.125,0
TRD0006328,2025-04-19,2025-04-22,3,CPTY0107,Dickson-Brady,BR,ISIN000299,Corporate Bond,0.887,JPY,1,1,23455.65,0,0.248,0
TRD0006329,2025-08-05,2025-08-06,1,CPTY0022,Perez Inc,BR,ISIN000195,ETF,0.473,JPY,1,1,112046.08,0,0.243,0
TRD0006330,2026-03-17,2026-03-18,1,CPTY0025,Wilkerson-Day,CH,ISIN000083,Equity,0.974,USD,1,0,2706.74,0,0.133,0
TRD0006331,2025-08-01,2025-08-02,1,CPTY0062,Wright and Sons,BR,ISIN000230,ETF,0.557,ZAR,1,1,81989.5,0,0.146,0
TRD0006332,2025-06-13,2025-06-14,1,CPTY0026,Baker and Sons,SG,ISIN000048,Government Bond,0.743,JPY,1,1,27795.56,0,0.114,0
TRD0006333,2025-07-15,2025-07-16,1,CPTY0002,"Mcclain, Miller and Henderson",SG,ISIN000239,ETF,0.675,BRL,1,1,28637.29,0,0.131,0
TRD0006334,2024-08-05,2024-08-06,1,CPTY0055,Jones-Young,UK,ISIN000011,Equity,0.584,CHF,1,1,204728.46,0,0.304,1
TRD0006335,2025-02-17,2025-02-18,1,CPTY0087,Anderson-Bailey,BR,ISIN000046,Equity,0.757,ZAR,1,1,346842.51,0,0.113,0
TRD0006336,2026-05-30,2026-06-02,3,CPTY0090,"Turner, Riggs and Roman",JP,ISIN000034,Money Market,0.644,SGD,1,1,226366.07,0,0.12,0
TRD0006337,2025-11-20,2025-11-22,2,CPTY0027,"Hoffman, Baker and Richards",US,ISIN000220,Money Market,0.556,SGD,0,1,6365.93,0,0.188,0
TRD0006338,2024-11-28,2024-11-29,1,CPTY0097,Davis Group,EU,ISIN000226,ADR,0.732,JPY,1,1,10029.71,0,0.113,0
TRD0006339,2025-03-07,2025-03-10,3,CPTY0032,"Ferrell, Rice and Maddox",EU,ISIN000139,Corporate Bond,0.747,CHF,1,1,20225.18,0,0.082,0
TRD0006340,2025-08-05,2025-08-07,2,CPTY0100,Figueroa PLC,JP,ISIN000016,Government Bond,0.76,JPY,1,1,172006.26,0,0.23,0
TRD0006341,2024-09-03,2024-09-04,1,CPTY0002,"Mcclain, Miller and Henderson",SG,ISIN000013,Money Market,0.871,JPY,1,1,17913.58,0,0.095,0
TRD0006342,2024-09-14,2024-09-15,1,CPTY0031,Carlson-Cruz,SG,ISIN000096,ADR,0.754,CHF,1,1,466450.04,0,0.206,0
TRD0006343,2024-11-09,2024-11-12,3,CPTY0082,Donovan-Harris,AU,ISIN000117,ETF,0.858,ZAR,1,1,8868.38,0,0.12,1
TRD0006344,2026-02-22,2026-02-23,1,CPTY0016,James Group,IN,ISIN000262,Equity,0.864,USD,1,0,72362.9,0,0.295,0
TRD0006345,2025-08-23,2025-08-24,1,CPTY0074,Novak PLC,IN,ISIN000017,Equity,0.778,GBP,1,1,280304.39,0,0.022,0
TRD0006346,2025-08-20,2025-08-22,2,CPTY0096,Wagner-King,ZA,ISIN000061,ADR,0.717,ZAR,1,1,19051.33,0,0.104,1
TRD0006347,2024-07-07,2024-07-09,2,CPTY0078,Jones Inc,BR,ISIN000182,Corporate Bond,0.742,CHF,1,1,31560.75,0,0.006,0
TRD0006348,2025-10-31,2025-11-03,3,CPTY0114,Torres-Pope,US,ISIN000035,Corporate Bond,0.667,JPY,0,1,370108.0,1,0.39,1
TRD0006349,2024-08-21,2024-08-22,1,CPTY0100,Figueroa PLC,JP,ISIN000216,Equity,0.458,AUD,1,1,36206.11,0,0.287,0
TRD0006350,2024-12-12,2024-12-15,3,CPTY0057,"Johnston, Sanchez and Kennedy",JP,ISIN000117,ETF,0.858,EUR,1,1,14723.87,0,0.106,0
TRD0006351,2025-12-04,2025-12-05,1,CPTY0115,Walker Ltd,UK,ISIN000124,Government Bond,0.891,GBP,1,1,5904.91,0,0.071,0
TRD0006352,2025-11-02,2025-11-03,1,CPTY0008,Garcia-James,UK,ISIN000286,ETF,0.677,INR,1,1,69184.24,0,0.123,0
TRD0006353,2026-02-22,2026-02-23,1,CPTY0048,Hickman Ltd,UK,ISIN000014,Government Bond,0.858,USD,1,0,142219.77,0,0.123,0
TRD0006354,2024-12-14,2024-12-17,3,CPTY0081,Sandoval-Cunningham,JP,ISIN000094,Equity,0.767,INR,1,1,260817.38,1,0.222,1
TRD0006355,2026-05-04,2026-05-06,2,CPTY0087,Anderson-Bailey,BR,ISIN000001,ETF,0.346,AUD,1,1,4959.26,0,0.122,0
TRD0006356,2025-12-16,2025-12-17,1,CPTY0032,"Ferrell, Rice and Maddox",EU,ISIN000189,Equity,0.752,GBP,1,1,27344.03,0,0.183,0
TRD0006357,2025-05-27,2025-05-28,1,CPTY0107,Dickson-Brady,BR,ISIN000100,Equity,0.777,EUR,1,1,62389.66,0,0.119,0
TRD0006358,2026-04-12,2026-04-13,1,CPTY0023,Morales-Jones,JP,ISIN000162,ETF,0.89,USD,1,0,379059.93,0,0.07,0
TRD0006359,2024-09-20,2024-09-22,2,CPTY0021,"Watts, Robinson and Nguyen",IN,ISIN000249,Government Bond,0.741,AUD,1,1,27686.37,0,0.002,0
TRD0006360,2024-12-08,2024-12-10,2,CPTY0059,Gomez-Jenkins,UK,ISIN000279,ADR,0.64,ZAR,1,1,612373.62,0,0.016,0
TRD0006361,2025-08-23,2025-08-24,1,CPTY0096,Wagner-King,ZA,ISIN000275,Government Bond,0.816,INR,1,1,14426.74,0,0.075,0
TRD0006362,2026-04-06,2026-04-07,1,CPTY0012,Arnold Ltd,US,ISIN000032,ADR,0.872,INR,0,1,987827.35,0,0.077,0
TRD0006363,2025-12-29,2025-12-30,1,CPTY0039,"Romero, Gonzalez and Brooks",AU,ISIN000078,ADR,0.758,USD,1,0,38551.2,0,0.166,0
TRD0006364,2026-05-15,2026-05-16,1,CPTY0106,"Wright, Garcia and Deleon",CH,ISIN000156,Money Market,0.39,ZAR,1,1,31491.05,0,0.211,0
TRD0006365,2026-01-28,2026-01-31,3,CPTY0054,Jones Inc,JP,ISIN000159,Corporate Bond,0.977,CHF,1,1,5543.83,0,0.076,0
TRD0006366,2026-02-24,2026-02-25,1,CPTY0059,Gomez-Jenkins,UK,ISIN000145,ETF,0.618,BRL,1,1,402977.37,0,0.025,0
TRD0006367,2025-06-05,2025-06-07,2,CPTY0033,Frazier Inc,JP,ISIN000251,Corporate Bond,0.907,GBP,1,1,113031.19,0,0.25,0
TRD0006368,2025-11-16,2025-11-17,1,CPTY0102,"Mckee, Gardner and Davenport",IN,ISIN000235,ETF,0.804,EUR,1,1,18783.76,0,0.161,0
TRD0006369,2026-03-28,2026-03-29,1,CPTY0071,House-Glover,UK,ISIN000172,ETF,0.753,CHF,1,1,8105.12,0,0.229,0
TRD0006370,2026-07-01,2026-07-04,3,CPTY0110,Patton-Jenkins,EU,ISIN000185,Equity,0.843,AUD,1,1,284744.23,0,0.0,0
TRD0006371,2024-08-27,2024-08-29,2,CPTY0055,Jones-Young,UK,ISIN000206,ADR,0.851,INR,1,1,1796765.03,0,0.192,0
TRD0006372,2026-02-02,2026-02-05,3,CPTY0094,Campbell-Clark,ZA,ISIN000225,ADR,0.33,AUD,1,1,63734.6,1,0.352,1
TRD0006373,2025-12-16,2025-12-18,2,CPTY0013,"Mcclure, Ward and Lee",UK,ISIN000149,Corporate Bond,0.72,CHF,1,1,27919.53,0,0.145,0
TRD0006374,2024-10-29,2024-11-01,3,CPTY0114,Torres-Pope,US,ISIN000176,ADR,0.931,INR,0,1,15970.91,1,0.313,1
TRD0006375,2024-07-20,2024-07-21,1,CPTY0001,Doyle Ltd,US,ISIN000223,Government Bond,0.727,AUD,0,1,43557.36,0,0.07,0
TRD0006376,2025-06-23,2025-06-25,2,CPTY0015,Galloway-Wyatt,JP,ISIN000025,Government Bond,0.659,USD,1,0,162097.22,0,0.048,0
TRD0006377,2026-01-09,2026-01-10,1,CPTY0096,Wagner-King,ZA,ISIN000280,Government Bond,0.518,CHF,1,1,2575627.16,0,0.073,0
TRD0006378,2025-03-16,2025-03-19,3,CPTY0043,Allen-Allen,US,ISIN000048,Government Bond,0.743,AUD,0,1,14208.69,0,0.297,0
TRD0006379,2024-07-31,2024-08-02,2,CPTY0060,"Brown, Valdez and Lucas",JP,ISIN000109,Corporate Bond,0.757,ZAR,1,1,26981.02,0,0.241,0
TRD0006380,2024-09-07,2024-09-09,2,CPTY0097,Davis Group,EU,ISIN000183,Government Bond,0.556,EUR,1,1,90244.07,0,0.183,0
TRD0006381,2024-08-27,2024-08-28,1,CPTY0043,Allen-Allen,US,ISIN000253,Government Bond,0.662,BRL,0,1,163406.3,0,0.259,0
TRD0006382,2024-08-13,2024-08-16,3,CPTY0025,Wilkerson-Day,CH,ISIN000160,Corporate Bond,0.743,USD,1,0,168845.01,0,0.177,0
TRD0006383,2024-11-17,2024-11-18,1,CPTY0032,"Ferrell, Rice and Maddox",EU,ISIN000157,Equity,0.841,SGD,1,1,4772.21,0,0.141,0
TRD0006384,2026-03-10,2026-03-11,1,CPTY0042,Rodriguez LLC,SG,ISIN000127,ETF,0.74,GBP,1,1,18561.06,0,0.0,0
TRD0006385,2025-01-13,2025-01-14,1,CPTY0095,Harris-Walters,BR,ISIN000154,Equity,0.605,INR,1,1,971457.98,0,0.105,0
TRD0006386,2025-09-08,2025-09-09,1,CPTY0115,Walker Ltd,UK,ISIN000240,Money Market,0.808,JPY,1,1,162860.25,0,0.045,0
TRD0006387,2024-08-25,2024-08-27,2,CPTY0114,Torres-Pope,US,ISIN000109,Corporate Bond,0.757,SGD,0,1,16768.81,0,0.385,0
TRD0006388,2025-09-21,2025-09-22,1,CPTY0116,Ross LLC,EU,ISIN000292,Government Bond,0.746,JPY,1,1,12959.43,1,0.374,1
TRD0006389,2026-04-01,2026-04-04,3,CPTY0087,Anderson-Bailey,BR,ISIN000199,Equity,0.451,EUR,1,1,297503.96,0,0.061,0
